Site Name,Date (D/M/Y),Crew,BAF,Mapsheet,Latitude,Longitude,Target Species,Stock Type,Planting Date (MM/YYYY),Seedlot(s),Origin Location,Origin Latitude,Origin Longitude,Origin Elevation (m),BGC Unit,Comments,Slope (%),Azimuth,Elevation (m),Tree Number,Site Tree,Spp,Total Height (m),DBH(cm),Crown Class,Site Series,BH age,Stem Infec'n,Scar,Fork/Crook,Frost Crack, D or B Top,Sweep,FHF1,FHF2,Other,Dom/ Co-dom,Inter/Supp,Photo Number,Tree Density,Comments,Site,FHF,Competition,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(1),09-09-2010,LDM,4,93K003,54.04188,-125.50333,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,35,30,805,3,3,Fdi,10.3,12.8,C,6,14,,,,,,,,,minor fork recovered,100,0,"L9241-44, 41=site tree","in addition to the trees in the prism sweep, there were ~1800 stems/ha Sx9Bl1 1-2m tal, 0-2.5 cm dbh understory seedlings",,"Good site.  Brush moderately heavy in openings (Rupa, Alvi, herbs).  Good growth.  Fd leaders 30-40 cm.  ",Good survival at plot and low incidence of frost damage (although not absent).,Fd above Alvi and so not a significant factor at this point although brush could have been a factor in early survival.,"Surprisingly good survival on this brushy, north facing slope.  Area was broadcast burned and this may have contributed to better initial survival.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(1),09-09-2010,LDM,4,93K003,54.04188,-125.50333,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,35,30,805,4,3,Fdi,9.1,12.9,C,6,13,,,,,,,,,,100,0,"L9241-44, 41=site tree","in addition to the trees in the prism sweep, there were ~1800 stems/ha Sx9Bl1 1-2m tal, 0-2.5 cm dbh understory seedlings",,"Good site.  Brush moderately heavy in openings (Rupa, Alvi, herbs).  Good growth.  Fd leaders 30-40 cm.  ",Good survival at plot and low incidence of frost damage (although not absent).,Fd above Alvi and so not a significant factor at this point although brush could have been a factor in early survival.,"Surprisingly good survival on this brushy, north facing slope.  Area was broadcast burned and this may have contributed to better initial survival.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(1),09-09-2010,LDM,4,93K003,54.04188,-125.50333,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,35,30,805,5,3,Fdi,9.7,10.5,C,6,12,,,,,,,,,,100,0,"L9241-44, 41=site tree","in addition to the trees in the prism sweep, there were ~1800 stems/ha Sx9Bl1 1-2m tal, 0-2.5 cm dbh understory seedlings",,"Good site.  Brush moderately heavy in openings (Rupa, Alvi, herbs).  Good growth.  Fd leaders 30-40 cm.  ",Good survival at plot and low incidence of frost damage (although not absent).,Fd above Alvi and so not a significant factor at this point although brush could have been a factor in early survival.,"Surprisingly good survival on this brushy, north facing slope.  Area was broadcast burned and this may have contributed to better initial survival.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(1),09-09-2010,LDM,4,93K003,54.04188,-125.50333,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,35,30,805,6,3,Fdi,9.5,12.1,C,6,13,,,,,,,,,,100,0,"L9241-44, 41=site tree","in addition to the trees in the prism sweep, there were ~1800 stems/ha Sx9Bl1 1-2m tal, 0-2.5 cm dbh understory seedlings",,"Good site.  Brush moderately heavy in openings (Rupa, Alvi, herbs).  Good growth.  Fd leaders 30-40 cm.  ",Good survival at plot and low incidence of frost damage (although not absent).,Fd above Alvi and so not a significant factor at this point although brush could have been a factor in early survival.,"Surprisingly good survival on this brushy, north facing slope.  Area was broadcast burned and this may have contributed to better initial survival.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(2),09-09-2010,LDM,4,93K003,54.04054,-125.50378,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,20-Jul,70,823,1,1,Fdi,9.5,13.5,C,1,14,,,,,,,,,no significant forest health issues,95,5,"L9245 and 46 = general of plot, 47 = tree 4, 48 = plot, 49 = site tree","in addition to the trees in the prism sweep, there were ~200 stems/ha Sx 3.5m in height in the understory",,Good to medium site.  Moderate brush in area but low at plot.,No significant forest health issues in the plot.  Forking occasional in the area.,Not an important factor.,Area broadcast burned and Fd survival is excellent.  Perhaps prescribed fire is the key for this seedlot (which had very poor results elsewhere).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(2),09-09-2010,LDM,4,93K003,54.04054,-125.50378,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,20-Jul,70,823,2,1,Fdi,8.6,14.1,C,1,15,,,,,,,,,site series 01 tending to 06 for all trees,95,5,"L9245 and 46 = general of plot, 47 = tree 4, 48 = plot, 49 = site tree","in addition to the trees in the prism sweep, there were ~200 stems/ha Sx 3.5m in height in the understory",,Good to medium site.  Moderate brush in area but low at plot.,No significant forest health issues in the plot.  Forking occasional in the area.,Not an important factor.,Area broadcast burned and Fd survival is excellent.  Perhaps prescribed fire is the key for this seedlot (which had very poor results elsewhere).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(2),09-09-2010,LDM,4,93K003,54.04054,-125.50378,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,20-Jul,70,823,3,1,Fdi,9.5,13.5,C,1,13,,,,,,,,,"minor fork, recovered",95,5,"L9245 and 46 = general of plot, 47 = tree 4, 48 = plot, 49 = site tree","in addition to the trees in the prism sweep, there were ~200 stems/ha Sx 3.5m in height in the understory",,Good to medium site.  Moderate brush in area but low at plot.,No significant forest health issues in the plot.  Forking occasional in the area.,Not an important factor.,Area broadcast burned and Fd survival is excellent.  Perhaps prescribed fire is the key for this seedlot (which had very poor results elsewhere).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(2),09-09-2010,LDM,4,93K003,54.04054,-125.50378,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,20-Jul,70,823,4,1,Fdi,9.4,13.5,C,1,14,,,,,,,,,fork at top but will recover,95,5,"L9245 and 46 = general of plot, 47 = tree 4, 48 = plot, 49 = site tree","in addition to the trees in the prism sweep, there were ~200 stems/ha Sx 3.5m in height in the understory",,Good to medium site.  Moderate brush in area but low at plot.,No significant forest health issues in the plot.  Forking occasional in the area.,Not an important factor.,Area broadcast burned and Fd survival is excellent.  Perhaps prescribed fire is the key for this seedlot (which had very poor results elsewhere).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(2),09-09-2010,LDM,4,93K003,54.04054,-125.50378,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,20-Jul,70,823,5,1,Fdi,8.9,13.4,C,1,14,,,,,,,,,,95,5,"L9245 and 46 = general of plot, 47 = tree 4, 48 = plot, 49 = site tree","in addition to the trees in the prism sweep, there were ~200 stems/ha Sx 3.5m in height in the understory",,Good to medium site.  Moderate brush in area but low at plot.,No significant forest health issues in the plot.  Forking occasional in the area.,Not an important factor.,Area broadcast burned and Fd survival is excellent.  Perhaps prescribed fire is the key for this seedlot (which had very poor results elsewhere).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-20(2),09-09-2010,LDM,4,93K003,54.04054,-125.50378,Fdi,Not recorded,"June, 1988",3821,Francois Lake,50,120,747,SBSdk,transitional to mc2,20-Jul,70,823,6,1,Fdi,9.5,13.9,C,1,14,,,,,,,,,,95,5,"L9245 and 46 = general of plot, 47 = tree 4, 48 = plot, 49 = site tree","in addition to the trees in the prism sweep, there were ~200 stems/ha Sx 3.5m in height in the understory",,Good to medium site.  Moderate brush in area but low at plot.,No significant forest health issues in the plot.  Forking occasional in the area.,Not an important factor.,Area broadcast burned and Fd survival is excellent.  Perhaps prescribed fire is the key for this seedlot (which had very poor results elsewhere).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-51,07-09-2010,LDM,n/a,93K003,54.02893,-125.42481,Fdi,Not recorded,May-91,14502,Woodlot #255,54.35,-124.3833,850,SBSdw3,,0-5,variable,804,1,1,Fdi,6.5,7.9,C,1,8,,,,,,,,,"minor fork, recovered, 35 cm leader",90,10,L9229-9232,"900 (800-1000) stems/ha, 3-6m tall Fd6Sx2Pl2 at plot",,Medium site.  Brush low to moderate.  Not a significant adverse factor.,Some cold air ponding potential.  Little evidence of frost damage however.,Not a significant adverse factor,"uncertain how many trees planted or what the distribution was but survival likely spotty.  Nice mixed stand now of Pl, Fd, and Sx.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-51,07-09-2010,LDM,n/a,93K003,54.02893,-125.42481,Fdi,Not recorded,May-91,14502,Woodlot #255,54.35,-124.3833,850,SBSdw3,,0-5,variable,804,2,1,Fdi,3.4,3.4,I,1,6,,,,,,X,,,,90,10,L9229-9232,"900 (800-1000) stems/ha, 3-6m tall Fd6Sx2Pl2 at plot",,Medium site.  Brush low to moderate.  Not a significant adverse factor.,Some cold air ponding potential.  Little evidence of frost damage however.,Not a significant adverse factor,"uncertain how many trees planted or what the distribution was but survival likely spotty.  Nice mixed stand now of Pl, Fd, and Sx.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-51,07-09-2010,LDM,n/a,93K003,54.02893,-125.42481,Fdi,Not recorded,May-91,14502,Woodlot #255,54.35,-124.3833,850,SBSdw3,,0-5,variable,804,3,1,Fdi,4.5,5.2,C,1,7,,,,,,,,,,90,10,L9229-9232,"900 (800-1000) stems/ha, 3-6m tall Fd6Sx2Pl2 at plot",,Medium site.  Brush low to moderate.  Not a significant adverse factor.,Some cold air ponding potential.  Little evidence of frost damage however.,Not a significant adverse factor,"uncertain how many trees planted or what the distribution was but survival likely spotty.  Nice mixed stand now of Pl, Fd, and Sx.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-51,07-09-2010,LDM,n/a,93K003,54.02893,-125.42481,Fdi,Not recorded,May-91,14502,Woodlot #255,54.35,-124.3833,850,SBSdw3,,0-5,variable,804,4,1,Fdi,4.7,6.1,C,1,8,,,,,,,,,,90,10,L9229-9232,"900 (800-1000) stems/ha, 3-6m tall Fd6Sx2Pl2 at plot",,Medium site.  Brush low to moderate.  Not a significant adverse factor.,Some cold air ponding potential.  Little evidence of frost damage however.,Not a significant adverse factor,"uncertain how many trees planted or what the distribution was but survival likely spotty.  Nice mixed stand now of Pl, Fd, and Sx.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-51,07-09-2010,LDM,n/a,93K003,54.02893,-125.42481,Fdi,Not recorded,May-91,14502,Woodlot #255,54.35,-124.3833,850,SBSdw3,,0-5,variable,804,5,1,Fdi,5.2,6.4,C,1,7,,,,,,,,,"minor fork, will recover",90,10,L9229-9232,"900 (800-1000) stems/ha, 3-6m tall Fd6Sx2Pl2 at plot",,Medium site.  Brush low to moderate.  Not a significant adverse factor.,Some cold air ponding potential.  Little evidence of frost damage however.,Not a significant adverse factor,"uncertain how many trees planted or what the distribution was but survival likely spotty.  Nice mixed stand now of Pl, Fd, and Sx.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-51,07-09-2010,LDM,n/a,93K003,54.02893,-125.42481,Fdi,Not recorded,May-91,14502,Woodlot #255,54.35,-124.3833,850,SBSdw3,,0-5,variable,804,6,1,Fdi,5.7,7.8,C,1,8,,,,,,,,,,90,10,L9229-9232,"900 (800-1000) stems/ha, 3-6m tall Fd6Sx2Pl2 at plot",,Medium site.  Brush low to moderate.  Not a significant adverse factor.,Some cold air ponding potential.  Little evidence of frost damage however.,Not a significant adverse factor,"uncertain how many trees planted or what the distribution was but survival likely spotty.  Nice mixed stand now of Pl, Fd, and Sx.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93K003-51,07-09-2010,LDM,n/a,93K003,54.02893,-125.42481,Fdi,,,,,,,,SBSdw3,,0-5,variable,804,7,1,Pl,6.4,12.4,C,1,9,,,,,,,,,"example Pl, minor fork",90,10,L9229-9232,"900 (800-1000) stems/ha, 3-6m tall Fd6Sx2Pl2 at plot",,Medium site.  Brush low to moderate.  Not a significant adverse factor.,Some cold air ponding potential.  Little evidence of frost damage however.,Not a significant adverse factor,"uncertain how many trees planted or what the distribution was but survival likely spotty.  Nice mixed stand now of Pl, Fd, and Sx.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(1),13-09-2010,LDM,4,93M002,55.05141,-127.74502,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 03 tending to 01 all trees,25-30,80,457,1,1,Fdi,11,13.7,C,3,12,,,,,,,,,no forest health issues,95,5,L9250-64 (some deleted),"in addition to the trees in the prism sweep, there were ~400 stems/ha Hw <7.5cm dbh, 1-6m in height, and ~400 stems/ha Ep <7.5cm dbh in the understory.",,Good to medium site.  No concerns.  No chance of cold air ponding.  Doesn't appear to have been broadcast burned.,Nothing significant.  Difficult to see tops but little forking apparent.,Spacing tight (~1800/ha).  Canopy closed and very little brush in understory.,Good survival in this trial and excellent growth.  Leaders ~ 45cm.  Low issues compared to Fd in the Lakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(1),13-09-2010,LDM,4,93M002,55.05141,-127.74502,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 03 tending to 01 all trees,25-30,80,457,2,1,Fdi,9.5,12.9,C,3,12,,,,,,,,,,95,5,L9250-64 (some deleted),"in addition to the trees in the prism sweep, there were ~400 stems/ha Hw <7.5cm dbh, 1-6m in height, and ~400 stems/ha Ep <7.5cm dbh in the understory.",,Good to medium site.  No concerns.  No chance of cold air ponding.  Doesn't appear to have been broadcast burned.,Nothing significant.  Difficult to see tops but little forking apparent.,Spacing tight (~1800/ha).  Canopy closed and very little brush in understory.,Good survival in this trial and excellent growth.  Leaders ~ 45cm.  Low issues compared to Fd in the Lakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(1),13-09-2010,LDM,4,93M002,55.05141,-127.74502,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 03 tending to 01 all trees,25-30,80,457,3,1,Fdi,9.4,10.9,C,3,11,,,,,,,,,,95,5,L9250-64 (some deleted),"in addition to the trees in the prism sweep, there were ~400 stems/ha Hw <7.5cm dbh, 1-6m in height, and ~400 stems/ha Ep <7.5cm dbh in the understory.",,Good to medium site.  No concerns.  No chance of cold air ponding.  Doesn't appear to have been broadcast burned.,Nothing significant.  Difficult to see tops but little forking apparent.,Spacing tight (~1800/ha).  Canopy closed and very little brush in understory.,Good survival in this trial and excellent growth.  Leaders ~ 45cm.  Low issues compared to Fd in the Lakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(1),13-09-2010,LDM,4,93M002,55.05141,-127.74502,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 03 tending to 01 all trees,25-30,80,457,4,1,Fdi,10.5,14.9,C,3,13,,,,,,,,,,95,5,L9250-64 (some deleted),"in addition to the trees in the prism sweep, there were ~400 stems/ha Hw <7.5cm dbh, 1-6m in height, and ~400 stems/ha Ep <7.5cm dbh in the understory.",,Good to medium site.  No concerns.  No chance of cold air ponding.  Doesn't appear to have been broadcast burned.,Nothing significant.  Difficult to see tops but little forking apparent.,Spacing tight (~1800/ha).  Canopy closed and very little brush in understory.,Good survival in this trial and excellent growth.  Leaders ~ 45cm.  Low issues compared to Fd in the Lakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(1),13-09-2010,LDM,4,93M002,55.05141,-127.74502,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 03 tending to 01 all trees,25-30,80,457,5,1,Fdi,10.1,14.9,C,3,12,,,,,,,,,,95,5,L9250-64 (some deleted),"in addition to the trees in the prism sweep, there were ~400 stems/ha Hw <7.5cm dbh, 1-6m in height, and ~400 stems/ha Ep <7.5cm dbh in the understory.",,Good to medium site.  No concerns.  No chance of cold air ponding.  Doesn't appear to have been broadcast burned.,Nothing significant.  Difficult to see tops but little forking apparent.,Spacing tight (~1800/ha).  Canopy closed and very little brush in understory.,Good survival in this trial and excellent growth.  Leaders ~ 45cm.  Low issues compared to Fd in the Lakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(1),13-09-2010,LDM,4,93M002,55.05141,-127.74502,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 03 tending to 01 all trees,25-30,80,457,6,1,Fdi,10.1,12.8,C,3,11,,,,,,,,,,95,5,L9250-64 (some deleted),"in addition to the trees in the prism sweep, there were ~400 stems/ha Hw <7.5cm dbh, 1-6m in height, and ~400 stems/ha Ep <7.5cm dbh in the understory.",,Good to medium site.  No concerns.  No chance of cold air ponding.  Doesn't appear to have been broadcast burned.,Nothing significant.  Difficult to see tops but little forking apparent.,Spacing tight (~1800/ha).  Canopy closed and very little brush in understory.,Good survival in this trial and excellent growth.  Leaders ~ 45cm.  Low issues compared to Fd in the Lakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(1),13-09-2010,LDM,4,93M002,55.05141,-127.74502,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 03 tending to 01 all trees,25-30,80,457,7,1,Fdi,10.2,14.2,C,3,12,,,,,,,,,,95,5,L9250-64 (some deleted),"in addition to the trees in the prism sweep, there were ~400 stems/ha Hw <7.5cm dbh, 1-6m in height, and ~400 stems/ha Ep <7.5cm dbh in the understory.",,Good to medium site.  No concerns.  No chance of cold air ponding.  Doesn't appear to have been broadcast burned.,Nothing significant.  Difficult to see tops but little forking apparent.,Spacing tight (~1800/ha).  Canopy closed and very little brush in understory.,Good survival in this trial and excellent growth.  Leaders ~ 45cm.  Low issues compared to Fd in the Lakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(1),13-09-2010,LDM,4,93M002,55.05141,-127.74502,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 03 tending to 01 all trees,25-30,80,457,8,1,Fdi,9.7,12.4,C,3,12,,,,,,,,,,95,5,L9250-64 (some deleted),"in addition to the trees in the prism sweep, there were ~400 stems/ha Hw <7.5cm dbh, 1-6m in height, and ~400 stems/ha Ep <7.5cm dbh in the understory.",,Good to medium site.  No concerns.  No chance of cold air ponding.  Doesn't appear to have been broadcast burned.,Nothing significant.  Difficult to see tops but little forking apparent.,Spacing tight (~1800/ha).  Canopy closed and very little brush in understory.,Good survival in this trial and excellent growth.  Leaders ~ 45cm.  Low issues compared to Fd in the Lakes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(2),13-09-2010,LDM,4,93M002,55.05349,-127.7458,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 01 tending to 03 all trees.,40-45,90,447,1,1,Fdi,10.8,19,C,1,13,,,,,,,,,no significant forest health issues,100,0,L9265-67,n/a,,Good to medium site.  Not burned.  No issues.  Leaders ~40-45 cm.,no issues evident.  Some trees with wobbly form typical of fast growing Fd,~2000 stems/ha Fd.  Tight spacing and closed canopy.  Lower branches now dying.  Very good survival and dominance beginning to be expressed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(2),13-09-2010,LDM,4,93M002,55.05349,-127.7458,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 01 tending to 03 all trees.,40-45,90,447,2,1,Fdi,10.8,15.5,C,1,12,,,,,,,,,,100,0,L9265-67,n/a,,Good to medium site.  Not burned.  No issues.  Leaders ~40-45 cm.,no issues evident.  Some trees with wobbly form typical of fast growing Fd,~2000 stems/ha Fd.  Tight spacing and closed canopy.  Lower branches now dying.  Very good survival and dominance beginning to be expressed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93M002-28(2),13-09-2010,LDM,4,93M002,55.05349,-127.7458,Fdi,1+0 PSB 415,"May, 1992",8492,Little Lake,52.6278,-121.75,900,ICHmc2,also known as EP973.03. site series 01 tending to 03 all trees.,40-45,90,447,3,1,Fdi,10.3,17.7,C,1,13,,,,,,,,,,100,0,L9265-67,n/a,,Good to medium site.  Not burned.  No issues.  Leaders ~40-45 cm.,no issues evident.  Some trees with wobbly form typical of fast growing Fd,~2000 stems/ha Fd.  Tight spacing and closed canopy.  Lower branches now dying.  Very good survival and dominance beginning to be expressed.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
